,UID,iso2,iso3,code3,Admin2,Country_Region,Lat,Long_,Province_State,Combined_Key,FIPS
256,84008014,US,USA,840,Broomfield,US,39.95998787,-105.0566324,Colorado,"Broomfield, Colorado, US",8014
257,84008015,US,USA,840,Chaffee,US,38.74745778,-106.19265729999998,Colorado,"Chaffee, Colorado, US",8015
258,84008017,US,USA,840,Cheyenne,US,38.82777431,-102.6032558,Colorado,"Cheyenne, Colorado, US",8017
259,84008019,US,USA,840,Clear Creek,US,39.68864463,-105.6463118,Colorado,"Clear Creek, Colorado, US",8019
260,84008021,US,USA,840,Conejos,US,37.201606,-106.19174879999998,Colorado,"Conejos, Colorado, US",8021
261,84008023,US,USA,840,Costilla,US,37.27732493,-105.4276548,Colorado,"Costilla, Colorado, US",8023
262,84008025,US,USA,840,Crowley,US,38.32608609,-103.7844965,Colorado,"Crowley, Colorado, US",8025
263,84008027,US,USA,840,Custer,US,38.10883162,-105.3683478,Colorado,"Custer, Colorado, US",8027
264,84008029,US,USA,840,Delta,US,38.86246243,-107.86313419999999,Colorado,"Delta, Colorado, US",8029
265,84008031,US,USA,840,Denver,US,39.76018276,-104.87256950000001,Colorado,"Denver, Colorado, US",8031
266,84008033,US,USA,840,Dolores,US,37.75208676,-108.5211585,Colorado,"Dolores, Colorado, US",8033
267,84008035,US,USA,840,Douglas,US,39.33133796,-104.930001,Colorado,"Douglas, Colorado, US",8035
268,84008037,US,USA,840,Eagle,US,39.62754308,-106.6933637,Colorado,"Eagle, Colorado, US",8037
269,84008039,US,USA,840,Elbert,US,39.28656773,-104.13587209999999,Colorado,"Elbert, Colorado, US",8039
270,84008041,US,USA,840,El Paso,US,38.83240149,-104.5251411,Colorado,"El Paso, Colorado, US",8041
271,84008043,US,USA,840,Fremont,US,38.47362326,-105.43996670000001,Colorado,"Fremont, Colorado, US",8043
272,84008045,US,USA,840,Garfield,US,39.59921777,-107.902708,Colorado,"Garfield, Colorado, US",8045
273,84008047,US,USA,840,Gilpin,US,39.85646523,-105.5252597,Colorado,"Gilpin, Colorado, US",8047
274,84008049,US,USA,840,Grand,US,40.10603347,-106.11780420000001,Colorado,"Grand, Colorado, US",8049
275,84008051,US,USA,840,Gunnison,US,38.66611652,-107.0320729,Colorado,"Gunnison, Colorado, US",8051
276,84008053,US,USA,840,Hinsdale,US,37.82247444,-107.3004345,Colorado,"Hinsdale, Colorado, US",8053
277,84008055,US,USA,840,Huerfano,US,37.68473101,-104.9612585,Colorado,"Huerfano, Colorado, US",8055
278,84008057,US,USA,840,Jackson,US,40.66593870000001,-106.3408905,Colorado,"Jackson, Colorado, US",8057
279,84008059,US,USA,840,Jefferson,US,39.58635604,-105.2517692,Colorado,"Jefferson, Colorado, US",8059
280,84008061,US,USA,840,Kiowa,US,38.43260896,-102.7392145,Colorado,"Kiowa, Colorado, US",8061
281,84008063,US,USA,840,Kit Carson,US,39.30497777,-102.60221990000001,Colorado,"Kit Carson, Colorado, US",8063
282,84008065,US,USA,840,Lake,US,39.20278823,-106.35556969999999,Colorado,"Lake, Colorado, US",8065
283,84008067,US,USA,840,La Plata,US,37.28632032,-107.8429014,Colorado,"La Plata, Colorado, US",8067
284,84008069,US,USA,840,Larimer,US,40.66671597,-105.4625784,Colorado,"Larimer, Colorado, US",8069
285,84008071,US,USA,840,Las Animas,US,37.3153406,-104.03764579999999,Colorado,"Las Animas, Colorado, US",8071
286,84008073,US,USA,840,Lincoln,US,38.98749519,-103.51366490000001,Colorado,"Lincoln, Colorado, US",8073
287,84008075,US,USA,840,Logan,US,40.7249637,-103.110817,Colorado,"Logan, Colorado, US",8075
288,84008077,US,USA,840,Mesa,US,39.01787888,-108.469799,Colorado,"Mesa, Colorado, US",8077
289,84008079,US,USA,840,Mineral,US,37.66954283,-106.92816979999999,Colorado,"Mineral, Colorado, US",8079
290,84008081,US,USA,840,Moffat,US,40.61810999,-108.2070876,Colorado,"Moffat, Colorado, US",8081
291,84008083,US,USA,840,Montezuma,US,37.33859579,-108.59588570000001,Colorado,"Montezuma, Colorado, US",8083
292,84008085,US,USA,840,Montrose,US,38.40214114,-108.26390220000002,Colorado,"Montrose, Colorado, US",8085
293,84008087,US,USA,840,Morgan,US,40.26279810000001,-103.8093302,Colorado,"Morgan, Colorado, US",8087
294,84008089,US,USA,840,Otero,US,37.9014485,-103.7173385,Colorado,"Otero, Colorado, US",8089
295,84008091,US,USA,840,Ouray,US,38.14717457,-107.7675136,Colorado,"Ouray, Colorado, US",8091
296,84008093,US,USA,840,Park,US,39.120926000000004,-105.7182065,Colorado,"Park, Colorado, US",8093
297,84008095,US,USA,840,Phillips,US,40.59414277,-102.3577703,Colorado,"Phillips, Colorado, US",8095
298,84008097,US,USA,840,Pitkin,US,39.21720112,-106.9310027,Colorado,"Pitkin, Colorado, US",8097
299,84008099,US,USA,840,Prowers,US,37.95544985,-102.3926052,Colorado,"Prowers, Colorado, US",8099
300,84008101,US,USA,840,Pueblo,US,38.17359144,-104.5127437,Colorado,"Pueblo, Colorado, US",8101
301,84008103,US,USA,840,Rio Blanco,US,39.97913541,-108.2179009,Colorado,"Rio Blanco, Colorado, US",8103
302,84008105,US,USA,840,Rio Grande,US,37.5836865,-106.3847838,Colorado,"Rio Grande, Colorado, US",8105
303,84008107,US,USA,840,Routt,US,40.48596505,-106.9905548,Colorado,"Routt, Colorado, US",8107
304,84008109,US,USA,840,Saguache,US,38.08054629,-106.28246599999999,Colorado,"Saguache, Colorado, US",8109
305,84008111,US,USA,840,San Juan,US,37.76248981,-107.67632890000002,Colorado,"San Juan, Colorado, US",8111
306,84008113,US,USA,840,San Miguel,US,38.00450883,-108.4020725,Colorado,"San Miguel, Colorado, US",8113
307,84008115,US,USA,840,Sedgwick,US,40.87595412,-102.3519227,Colorado,"Sedgwick, Colorado, US",8115
308,84008117,US,USA,840,Summit,US,39.63803232,-106.1150762,Colorado,"Summit, Colorado, US",8117
309,84008119,US,USA,840,Teller,US,38.88133511,-105.16148929999999,Colorado,"Teller, Colorado, US",8119
310,84008121,US,USA,840,Washington,US,39.97015535,-103.202587,Colorado,"Washington, Colorado, US",8121
311,84008123,US,USA,840,Weld,US,40.55499405,-104.39296209999999,Colorado,"Weld, Colorado, US",8123
312,84008125,US,USA,840,Yuma,US,40.00346839,-102.4258673,Colorado,"Yuma, Colorado, US",8125
313,84009001,US,USA,840,Fairfield,US,41.26809896,-73.3881171,Connecticut,"Fairfield, Connecticut, US",9001
314,84009003,US,USA,840,Hartford,US,41.80283011,-72.73103891,Connecticut,"Hartford, Connecticut, US",9003
315,84009005,US,USA,840,Litchfield,US,41.7937534,-73.2451475,Connecticut,"Litchfield, Connecticut, US",9005
316,84009007,US,USA,840,Middlesex,US,41.45949668,-72.53714864,Connecticut,"Middlesex, Connecticut, US",9007
317,84009009,US,USA,840,New Haven,US,41.408032500000004,-72.93620426,Connecticut,"New Haven, Connecticut, US",9009
318,84009011,US,USA,840,New London,US,41.48896435,-72.10430976,Connecticut,"New London, Connecticut, US",9011
319,84009013,US,USA,840,Tolland,US,41.85853803,-72.3308481,Connecticut,"Tolland, Connecticut, US",9013
320,84009015,US,USA,840,Windham,US,41.82972709,-71.98182316,Connecticut,"Windham, Connecticut, US",9015
321,84010001,US,USA,840,Kent,US,39.08646628,-75.56884914,Delaware,"Kent, Delaware, US",10001
322,84010003,US,USA,840,New Castle,US,39.57992638,-75.64054974,Delaware,"New Castle, Delaware, US",10003
323,84010005,US,USA,840,Sussex,US,38.66143781,-75.39031349,Delaware,"Sussex, Delaware, US",10005
324,84011001,US,USA,840,District of Columbia,US,38.90417773,-77.01655992,District of Columbia,"District of Columbia,District of Columbia,US",11001
325,84012001,US,USA,840,Alachua,US,29.67866525,-82.35928158,Florida,"Alachua, Florida, US",12001
326,84012003,US,USA,840,Baker,US,30.33060121,-82.28467476,Florida,"Baker, Florida, US",12003
327,84012005,US,USA,840,Bay,US,30.26548745,-85.62122584,Florida,"Bay, Florida, US",12005
328,84012007,US,USA,840,Bradford,US,29.95079741,-82.16611613,Florida,"Bradford, Florida, US",12007
329,84012009,US,USA,840,Brevard,US,28.29409504,-80.73091022,Florida,"Brevard, Florida, US",12009
330,84012011,US,USA,840,Broward,US,26.15184651,-80.48725556,Florida,"Broward, Florida, US",12011
331,84012013,US,USA,840,Calhoun,US,30.40666734,-85.19394153,Florida,"Calhoun, Florida, US",12013
332,84012015,US,USA,840,Charlotte,US,26.90131002,-81.92949121,Florida,"Charlotte, Florida, US",12015
333,84012017,US,USA,840,Citrus,US,28.84804315,-82.47614748,Florida,"Citrus, Florida, US",12017
334,84012019,US,USA,840,Clay,US,29.98319144,-81.85609986,Florida,"Clay, Florida, US",12019
335,84012021,US,USA,840,Collier,US,26.11091986,-81.34687065,Florida,"Collier, Florida, US",12021
336,84012023,US,USA,840,Columbia,US,30.22509788,-82.62160164,Florida,"Columbia, Florida, US",12023
337,84012027,US,USA,840,DeSoto,US,27.18677893,-81.80941373,Florida,"DeSoto,Florida,US",12027
338,84012029,US,USA,840,Dixie,US,29.60631086,-83.15724673,Florida,"Dixie, Florida, US",12029
339,84012031,US,USA,840,Duval,US,30.33225875,-81.66976468,Florida,"Duval, Florida, US",12031
340,84012033,US,USA,840,Escambia,US,30.67652764,-87.37284571,Florida,"Escambia, Florida, US",12033
341,84012035,US,USA,840,Flagler,US,29.45933576,-81.31508595,Florida,"Flagler, Florida, US",12035
342,84012037,US,USA,840,Franklin,US,29.83791238,-84.82731662,Florida,"Franklin, Florida, US",12037
343,84012039,US,USA,840,Gadsden,US,30.57796289,-84.61915825,Florida,"Gadsden, Florida, US",12039
344,84012041,US,USA,840,Gilchrist,US,29.72856978,-82.79880657,Florida,"Gilchrist, Florida, US",12041
345,84012043,US,USA,840,Glades,US,26.95635849,-81.18996211,Florida,"Glades, Florida, US",12043
346,84012045,US,USA,840,Gulf,US,29.93543004,-85.24270990000002,Florida,"Gulf, Florida, US",12045
347,84012047,US,USA,840,Hamilton,US,30.49673973,-82.94998918,Florida,"Hamilton, Florida, US",12047
348,84012049,US,USA,840,Hardee,US,27.49293939,-81.80956574,Florida,"Hardee, Florida, US",12049
349,84012051,US,USA,840,Hendry,US,26.55386945,-81.16469006,Florida,"Hendry, Florida, US",12051
350,84012053,US,USA,840,Hernando,US,28.55364461,-82.42700204,Florida,"Hernando, Florida, US",12053
351,84012055,US,USA,840,Highlands,US,27.34254618,-81.34071957,Florida,"Highlands, Florida, US",12055
352,84012057,US,USA,840,Hillsborough,US,27.9276559,-82.32013172,Florida,"Hillsborough, Florida, US",12057
353,84012059,US,USA,840,Holmes,US,30.86747479,-85.81319222,Florida,"Holmes, Florida, US",12059
354,84012061,US,USA,840,Indian River,US,27.69308961,-80.60556721,Florida,"Indian River, Florida, US",12061
355,84012063,US,USA,840,Jackson,US,30.795459700000002,-85.21500423,Florida,"Jackson, Florida, US",12063
356,84012065,US,USA,840,Jefferson,US,30.43669112,-83.89442308,Florida,"Jefferson, Florida, US",12065
357,84012067,US,USA,840,Lafayette,US,29.98484137,-83.18166636,Florida,"Lafayette, Florida, US",12067
358,84012069,US,USA,840,Lake,US,28.76202069,-81.7125123,Florida,"Lake, Florida, US",12069
359,84012071,US,USA,840,Lee,US,26.58410348,-81.88399313,Florida,"Lee, Florida, US",12071
360,84012073,US,USA,840,Leon,US,30.45955727,-84.27491114,Florida,"Leon, Florida, US",12073
361,84012075,US,USA,840,Levy,US,29.31829741,-82.74007147,Florida,"Levy, Florida, US",12075
362,84012077,US,USA,840,Liberty,US,30.23766008,-84.8829258,Florida,"Liberty, Florida, US",12077
363,84012079,US,USA,840,Madison,US,30.44396917,-83.47398594,Florida,"Madison, Florida, US",12079
364,84012081,US,USA,840,Manatee,US,27.47196942,-82.31831044,Florida,"Manatee, Florida, US",12081
365,84012083,US,USA,840,Marion,US,29.21227113,-82.05803627,Florida,"Marion, Florida, US",12083
366,84012085,US,USA,840,Martin,US,27.0772071,-80.43109784,Florida,"Martin, Florida, US",12085
367,84012086,US,USA,840,Miami-Dade,US,25.6112362,-80.55170587,Florida,"Miami-Dade, Florida, US",12086
368,84012087,US,USA,840,Monroe,US,25.20904673,-81.07812416,Florida,"Monroe, Florida, US",12087
369,84012089,US,USA,840,Nassau,US,30.61037141,-81.80297522,Florida,"Nassau, Florida, US",12089
370,84012091,US,USA,840,Okaloosa,US,30.69143028,-86.59267105,Florida,"Okaloosa, Florida, US",12091
371,84012093,US,USA,840,Okeechobee,US,27.386336199999995,-80.88944347,Florida,"Okeechobee, Florida, US",12093
372,84012095,US,USA,840,Orange,US,28.51367621,-81.31799498,Florida,"Orange, Florida, US",12095
373,84012097,US,USA,840,Osceola,US,28.06312234,-81.14882926,Florida,"Osceola, Florida, US",12097
374,84012099,US,USA,840,Palm Beach,US,26.64676272,-80.46536002,Florida,"Palm Beach, Florida, US",12099
375,84012101,US,USA,840,Pasco,US,28.30810945,-82.40227529,Florida,"Pasco, Florida, US",12101
376,84012103,US,USA,840,Pinellas,US,27.93130349,-82.72239666,Florida,"Pinellas, Florida, US",12103
377,84012105,US,USA,840,Polk,US,27.95027105,-81.69732947,Florida,"Polk, Florida, US",12105
378,84012107,US,USA,840,Putnam,US,29.60779729,-81.74230285,Florida,"Putnam, Florida, US",12107
379,84012109,US,USA,840,St. Johns,US,29.90096506,-81.43589967,Florida,"St. Johns, Florida, US",12109
380,84012111,US,USA,840,St. Lucie,US,27.37763908,-80.47106649,Florida,"St. Lucie, Florida, US",12111
381,84012113,US,USA,840,Santa Rosa,US,30.69341450000001,-87.02458128,Florida,"Santa Rosa, Florida, US",12113
382,84012115,US,USA,840,Sarasota,US,27.18546175,-82.33174248,Florida,"Sarasota, Florida, US",12115
383,84012117,US,USA,840,Seminole,US,28.7158582,-81.24060348,Florida,"Seminole, Florida, US",12117
384,84012119,US,USA,840,Sumter,US,28.70181754,-82.0794267,Florida,"Sumter, Florida, US",12119
385,84012121,US,USA,840,Suwannee,US,30.19746066,-82.99099670000003,Florida,"Suwannee, Florida, US",12121
386,84012123,US,USA,840,Taylor,US,30.04848048,-83.60445406,Florida,"Taylor, Florida, US",12123
387,84012125,US,USA,840,Union,US,30.04412971,-82.37497443,Florida,"Union, Florida, US",12125
388,84012127,US,USA,840,Volusia,US,29.05858895,-81.18263252,Florida,"Volusia, Florida, US",12127
389,84012129,US,USA,840,Wakulla,US,30.16548905,-84.39895211,Florida,"Wakulla, Florida, US",12129
390,84012131,US,USA,840,Walton,US,30.64204028,-86.16935664,Florida,"Walton, Florida, US",12131
391,84012133,US,USA,840,Washington,US,30.61359259,-85.66002461,Florida,"Washington, Florida, US",12133
392,84013001,US,USA,840,Appling,US,31.74847232,-82.28909114,Georgia,"Appling, Georgia, US",13001
393,84013003,US,USA,840,Atkinson,US,31.29633502,-82.87545866,Georgia,"Atkinson, Georgia, US",13003
394,84013005,US,USA,840,Bacon,US,31.55456473,-82.45936528,Georgia,"Bacon, Georgia, US",13005
395,84013007,US,USA,840,Baker,US,31.32669878,-84.44218806,Georgia,"Baker, Georgia, US",13007
396,84013009,US,USA,840,Baldwin,US,33.06882326,-83.24701748,Georgia,"Baldwin, Georgia, US",13009
397,84013011,US,USA,840,Banks,US,34.35607081,-83.49644388,Georgia,"Banks, Georgia, US",13011
398,84013013,US,USA,840,Barrow,US,33.99148694,-83.71436292,Georgia,"Barrow, Georgia, US",13013
399,84013015,US,USA,840,Bartow,US,34.23732119,-84.83887523,Georgia,"Bartow, Georgia, US",13015
400,84013017,US,USA,840,Ben Hill,US,31.76095874,-83.22145359,Georgia,"Ben Hill, Georgia, US",13017
401,84013019,US,USA,840,Berrien,US,31.27590016,-83.22529920000002,Georgia,"Berrien, Georgia, US",13019
402,84013021,US,USA,840,Bibb,US,32.80904227,-83.70489165,Georgia,"Bibb, Georgia, US",13021
403,84013023,US,USA,840,Bleckley,US,32.43829035,-83.33035166,Georgia,"Bleckley, Georgia, US",13023
404,84013025,US,USA,840,Brantley,US,31.19576557,-81.97743999,Georgia,"Brantley, Georgia, US",13025
405,84013027,US,USA,840,Brooks,US,30.83922642,-83.58303423,Georgia,"Brooks, Georgia, US",13027
406,84013029,US,USA,840,Bryan,US,32.00979311,-81.44002948,Georgia,"Bryan, Georgia, US",13029
407,84013031,US,USA,840,Bulloch,US,32.39577406,-81.74811421,Georgia,"Bulloch, Georgia, US",13031
408,84013033,US,USA,840,Burke,US,33.05917989,-81.99928721,Georgia,"Burke, Georgia, US",13033
409,84013035,US,USA,840,Butts,US,33.283094500000004,-83.95435040000002,Georgia,"Butts, Georgia, US",13035
410,84013037,US,USA,840,Calhoun,US,31.53169785,-84.62725131,Georgia,"Calhoun, Georgia, US",13037
411,84013039,US,USA,840,Camden,US,30.92951916,-81.66601818,Georgia,"Camden, Georgia, US",13039
412,84013043,US,USA,840,Candler,US,32.40209349,-82.07702563,Georgia,"Candler, Georgia, US",13043
413,84013045,US,USA,840,Carroll,US,33.58138199,-85.07976677,Georgia,"Carroll, Georgia, US",13045
414,84013047,US,USA,840,Catoosa,US,34.89872298,-85.13757014,Georgia,"Catoosa, Georgia, US",13047
415,84013049,US,USA,840,Charlton,US,30.78371028,-82.13951596,Georgia,"Charlton, Georgia, US",13049
416,84013051,US,USA,840,Chatham,US,32.00043026,-81.12489526,Georgia,"Chatham, Georgia, US",13051
417,84013053,US,USA,840,Chattahoochee,US,32.34341231,-84.78809239,Georgia,"Chattahoochee, Georgia, US",13053
418,84013055,US,USA,840,Chattooga,US,34.47197698,-85.34535662,Georgia,"Chattooga, Georgia, US",13055
419,84013057,US,USA,840,Cherokee,US,34.24393976,-84.47431861,Georgia,"Cherokee, Georgia, US",13057
420,84013059,US,USA,840,Clarke,US,33.95436462,-83.37124007,Georgia,"Clarke, Georgia, US",13059
421,84013061,US,USA,840,Clay,US,31.62221166,-84.97713865,Georgia,"Clay, Georgia, US",13061
422,84013063,US,USA,840,Clayton,US,33.54187245,-84.35594188,Georgia,"Clayton, Georgia, US",13063
423,84013065,US,USA,840,Clinch,US,30.91395822,-82.70432472,Georgia,"Clinch, Georgia, US",13065
424,84013067,US,USA,840,Cobb,US,33.94243204,-84.5761255,Georgia,"Cobb, Georgia, US",13067
425,84013069,US,USA,840,Coffee,US,31.54892966,-82.85492059999999,Georgia,"Coffee, Georgia, US",13069
426,84013071,US,USA,840,Colquitt,US,31.18810588,-83.7677946,Georgia,"Colquitt, Georgia, US",13071
427,84013073,US,USA,840,Columbia,US,33.54534185,-82.263524,Georgia,"Columbia, Georgia, US",13073
428,84013075,US,USA,840,Cook,US,31.16068491,-83.42947229,Georgia,"Cook, Georgia, US",13075
429,84013077,US,USA,840,Coweta,US,33.35334302,-84.76129976,Georgia,"Coweta, Georgia, US",13077
430,84013079,US,USA,840,Crawford,US,32.71391813,-83.98061238,Georgia,"Crawford, Georgia, US",13079
431,84013081,US,USA,840,Crisp,US,31.92289565,-83.76811843,Georgia,"Crisp, Georgia, US",13081
432,84013083,US,USA,840,Dade,US,34.854916700000004,-85.50490424,Georgia,"Dade, Georgia, US",13083
433,84013085,US,USA,840,Dawson,US,34.44244079,-84.16964071,Georgia,"Dawson, Georgia, US",13085
434,84013087,US,USA,840,Decatur,US,30.87967778,-84.57619536,Georgia,"Decatur, Georgia, US",13087
435,84013089,US,USA,840,DeKalb,US,33.76944049,-84.22396017,Georgia,"DeKalb, Georgia, US",13089
436,84013091,US,USA,840,Dodge,US,32.17265114,-83.16948926,Georgia,"Dodge, Georgia, US",13091
437,84013093,US,USA,840,Dooly,US,32.15630737,-83.79746561,Georgia,"Dooly, Georgia, US",13093
438,84013095,US,USA,840,Dougherty,US,31.53328528,-84.21722377,Georgia,"Dougherty, Georgia, US",13095
439,84013097,US,USA,840,Douglas,US,33.70291126,-84.77026156,Georgia,"Douglas, Georgia, US",13097
440,84013099,US,USA,840,Early,US,31.32155345,-84.90255207,Georgia,"Early, Georgia, US",13099
441,84013101,US,USA,840,Echols,US,30.71101099,-82.89687287,Georgia,"Echols, Georgia, US",13101
442,84013103,US,USA,840,Effingham,US,32.36616021,-81.34280942,Georgia,"Effingham, Georgia, US",13103
443,84013105,US,USA,840,Elbert,US,34.11302332,-82.83936148,Georgia,"Elbert, Georgia, US",13105
444,84013107,US,USA,840,Emanuel,US,32.59221302,-82.30239915,Georgia,"Emanuel, Georgia, US",13107
445,84013109,US,USA,840,Evans,US,32.15328841,-81.8870105,Georgia,"Evans, Georgia, US",13109
446,84013111,US,USA,840,Fannin,US,34.86430205,-84.316964,Georgia,"Fannin, Georgia, US",13111
447,84013113,US,USA,840,Fayette,US,33.41357794,-84.49089434,Georgia,"Fayette, Georgia, US",13113
448,84013115,US,USA,840,Floyd,US,34.26268279,-85.21577392,Georgia,"Floyd, Georgia, US",13115
449,84013117,US,USA,840,Forsyth,US,34.22604035,-84.12315129999998,Georgia,"Forsyth, Georgia, US",13117
450,84013119,US,USA,840,Franklin,US,34.37525597,-83.23159927,Georgia,"Franklin, Georgia, US",13119
451,84013121,US,USA,840,Fulton,US,33.79216944,-84.46319413,Georgia,"Fulton, Georgia, US",13121
452,84013123,US,USA,840,Gilmer,US,34.69316688,-84.45802506,Georgia,"Gilmer, Georgia, US",13123
453,84013125,US,USA,840,Glascock,US,33.22879932,-82.61297636,Georgia,"Glascock, Georgia, US",13125
